country,polity,v2cltort,v2clkill,v2clslavem,v2clslavef,v2cltrnslw,v2clrspct,v2clacjstm,v2clacjstw,v2clacjust,v2clsocgrp,v2cldiscm,v2cldiscw,v2clacfree,v2clrelig,v2clfmove,v2cldmovem,v2cldmovew,v2clstown,v2clprptym,v2clprptyw,v2clgencl,v2clgeocl,v2clpolcl
Ghana,-0.4915254237288136,1.00252,1.1724266666666667,0.8265333333333333,0.42678666666666665,0.6585733333333333,-0.7263333333333333,0.34835999999999995,0.4915066666666667,0.7217466666666666,1.4308666666666667,0.5279066666666666,0.14904,0.24942666666666669,1.5249733333333333,0.55152,1.3681733333333332,1.3988133333333332,-0.19114666666666666,1.0550533333333334,0.5668533333333333,1.26624,0.997,0.9453466666666667
Greece,6.405405405405405,1.4615866666666666,1.7221866666666668,1.37996,1.1753333333333333,1.0982266666666667,0.6912533333333334,1.7302933333333332,1.6416666666666666,1.4321599999999999,0.9408266666666667,1.5720533333333333,1.69396,1.3748666666666667,0.48456,1.07308,0.7929733333333333,1.1577733333333333,0.33877333333333337,1.5930933333333333,1.86648,1.4458933333333333,1.8125333333333333,1.8901466666666669
Guatemala,1.972972972972973,-0.7034933333333333,-0.9286,-0.20897333333333334,-0.33769333333333335,-0.13554666666666668,-1.41544,-1.80324,-2.0355866666666667,-1.75688,-2.2350133333333333,-0.82652,-1.12612,-0.7379066666666667,0.08429333333333333,-0.6259199999999999,-0.6729066666666667,-0.86232,2.1082666666666667,-0.3933466666666667,-0.6685333333333333,-0.8875546666666667,-0.9754186666666667,0.006218666666666645
Guinea,-4.770491803278689,-1.42792,-0.8908666666666667,0.5511199999999999,-0.33541333333333334,-0.5847733333333334,-0.53272,-1.4560266666666666,-1.3617066666666666,1.2404133333333334,0.35996,-0.9801066666666667,0.3634266666666667,-1.3508266666666666,1.0766666666666667,-0.2963733333333333,0.6955066666666667,0.7930266666666667,-0.8394533333333333,-1.08652,-0.9919866666666667,0.6140666666666666,-0.84816,-0.73508
Guinea-Bissau,-0.7555555555555555,-1.42896,-1.4573333333333334,-0.3686933333333333,-0.15245333333333333,-0.8934933333333334,-1.2239200000000001,-1.9166533333333333,-1.7234666666666667,-0.6876133333333333,-0.3711999999999999,-1.3974933333333335,-1.1580666666666666,-1.0341466666666668,0.14882666666666663,-1.2365733333333333,-0.63856,-0.6737466666666666,-1.2798533333333333,-1.2593466666666666,-0.5785866666666667,0.26827733333333337,-0.7461760000000001,-0.9772213333333334
Guyana,1.8113207547169812,0.7994,0.5559733333333333,1.2433866666666666,1.1483866666666667,0.020053333333333326,0.4682266666666667,1.0218666666666667,1.1095333333333333,0.3466133333333333,0.34508,0.8008933333333333,1.1218133333333333,0.10682666666666665,1.2648933333333332,1.2158933333333333,0.8209066666666667,1.26424,0.34714666666666666,1.35176,1.71896,0.8996693333333333,0.3083866666666667,0.449008
Haiti,-3.7972972972972974,-0.6986933333333333,-0.6574533333333333,-0.3684133333333333,0.7188,-0.9046933333333333,-1.6590933333333333,-1.28124,-0.9891066666666667,-1.3865066666666666,-1.1202933333333334,-1.1704933333333334,-0.28728,-0.7736266666666667,-0.38752,-0.34897333333333336,-0.1257066666666667,1.0241066666666667,0.9377333333333333,0.8981333333333333,0.73872,-0.60476,-0.405,-0.021426666666666667
Honduras,2.5,-0.7939066666666666,-0.6050933333333334,0.9179733333333333,0.76356,-1.1987333333333334,-0.5121333333333333,-0.5318933333333333,-1.1640666666666666,-0.81272,-0.9260933333333333,-0.6027066666666666,-0.5218266666666667,-0.6827333333333334,1.2092133333333333,0.542,0.5036266666666667,-0.6173733333333333,0.8183333333333334,1.48124,1.06784,0.80488,-0.5445466666666666,0.5704133333333333
Hungary,0.09589041095890412,0.3682666666666667,1.22132,0.41462666666666664,0.47752,0.68056,0.99452,0.12210666666666664,0.2723733333333333,2.2127333333333334,0.44911999999999996,0.3349066666666666,0.24770666666666663,-0.009533333333333349,-0.16501333333333326,-0.29795999999999995,-0.05308,0.11632000000000006,-1.1198933333333332,0.024559999999999943,0.5820266666666666,2.57496,1.7540933333333333,-0.18887999999999996
Iceland,9.423849123849124,2.274,2.609933333333333,2.2998,1.6859333333333333,1.9236666666666666,1.2585600000000001,2.3298533333333333,2.02924,2.42884,1.9937466666666668,1.8630533333333332,1.80356,1.9924666666666666,2.0821066666666668,1.6825066666666666,1.8819066666666666,1.76228,0.8794533333333333,2.1759733333333333,2.4271066666666665,1.893766442054958,1.4809582986857825,2.084098566308244
India,8.681159420289855,0.8024533333333334,1.12912,0.5880266666666667,0.5521733333333333,0.69568,0.27896,0.5638933333333334,0.6452133333333333,0.8678933333333333,0.5720133333333334,1.5492266666666668,1.2316933333333333,1.01836,0.8601466666666666,0.8842399999999999,0.9072266666666667,-0.02330666666666667,0.64744,0.83756,1.0859733333333332,0.5377466666666667,-0.33437333333333336,1.6635333333333333
Indonesia,-1.4189189189189189,-0.4194,-0.29901333333333335,0.78688,0.2648666666666667,-0.20650666666666667,-0.8228666666666666,-0.1204933333333333,0.39124000000000003,0.3536666666666667,0.17153333333333334,0.18492000000000003,-0.5220133333333332,-0.16145333333333334,-0.28097333333333335,-0.16185333333333332,-0.23116,-0.6747466666666667,0.47389333333333333,0.5853066666666666,0.6102799999999999,-0.4015573333333333,-0.7015493333333334,-0.619696
Iran,-5.864864864864865,-1.6964666666666666,-1.0600933333333333,1.1942,0.4549066666666666,0.03398666666666666,-0.20178666666666664,-0.5514533333333334,-0.7165866666666667,1.0227733333333333,-1.1246,-0.88696,-1.28316,-1.55612,-1.5669466666666667,-0.61388,1.2755333333333334,-1.3781866666666667,-0.897,0.65556,0.20128,-0.3490533333333333,-1.2275866666666666,-1.45856
Iraq,-5.268656716417911,-1.6040133333333333,-1.45424,1.2304266666666668,0.688,-0.57064,-0.7477066666666666,-1.10244,-0.8505066666666666,0.69892,-1.0613733333333333,-1.1851866666666666,-0.7961466666666667,-0.7371333333333334,-0.7123333333333334,-0.21112000000000003,0.22650666666666666,-0.7939200000000001,-0.6284666666666667,0.8092266666666666,0.8849333333333333,-0.7833333333333333,-0.088,-1.2031066666666668
Ireland,9.81081081081081,1.99724,2.083466666666667,1.9402,1.7036,2.2557466666666666,1.6975066666666667,2.6590000000000003,2.03784,1.92692,1.5544533333333332,2.09144,2.3753866666666665,1.4925199999999998,1.3397866666666667,1.9373200000000002,1.7592533333333333,1.91188,0.82292,1.9392,1.8308266666666666,0.8281466666666667,1.33744,1.6849333333333334
Israel,7.661971830985915,0.5140555555555556,1.8977222222222223,1.1238194444444445,1.0845,2.0356388888888888,1.2021111111111111,1.562652777777778,1.8408333333333333,1.866263888888889,0.22023611111111113,1.7044027777777777,1.3781944444444445,1.6404583333333334,1.4322222222222223,0.680236111111111,0.44990277777777776,0.526125,0.16990277777777776,1.48675,1.7029583333333334,1.6119573333333332,1.4047146666666666,1.845336
Italy,9.797297297297296,1.7826266666666666,2.215453333333333,1.4255733333333334,1.0745333333333333,1.7881466666666668,0.9291866666666667,2.209173333333333,2.136546666666667,2.337266666666667,2.15192,2.5898266666666667,1.8772266666666666,2.4964133333333334,1.6815066666666667,2.16992,1.6943599999999999,1.82128,0.8318133333333333,1.7423066666666667,1.3512,1.71048,1.2343733333333333,2.5580266666666667
Ivory Coast,-4.898305084745763,-0.17524,-0.39238666666666666,1.2683866666666668,1.1382933333333334,0.10594666666666668,-0.048800000000000024,-0.7750666666666667,-0.5693199999999999,-0.3330933333333333,0.76944,-0.09546666666666664,-0.09165333333333332,1.0177066666666668,1.1393066666666667,0.8078,0.31952,0.7165066666666666,0.111,-0.8388933333333334,-1.0871066666666667,-0.17198666666666668,-1.3569466666666667,-0.056560000000000006
Jamaica,9.566666666666666,1.25232,1.1756533333333334,1.3205066666666667,1.2367733333333333,0.49178666666666665,0.60144,0.2697733333333333,0.37390666666666666,0.16673333333333337,0.03653333333333336,1.3129466666666667,1.4772133333333333,1.8884533333333333,1.00924,1.67472,1.4039733333333333,1.9528133333333333,0.13085333333333335,1.0724666666666667,1.2597733333333332,2.024573333333333,0.89456,2.0918666666666668
Japan,10,2.464706666666667,2.657986666666667,1.8461599999999998,1.6937866666666666,2.6635066666666667,2.303946666666667,2.6762133333333336,2.6352800000000003,2.934413333333333,2.14716,2.37736,1.8812133333333334,2.4163333333333332,2.0192266666666665,1.1542933333333334,1.8331466666666667,1.9793466666666668,1.8079466666666666,1.85092,2.3012533333333334,1.07312,1.3510266666666666,1.5322533333333335
Jordan,-5.958904109589041,0.47656,1.2671733333333333,0.5204266666666667,0.27768,1.27084,-0.23942666666666668,0.59312,0.21703999999999998,0.78316,0.49773333333333336,-0.47888,-0.3263066666666667,0.6064133333333334,0.4721333333333333,0.5695066666666667,1.1990133333333333,-0.9315333333333333,0.4394133333333333,0.89476,0.6875333333333333,-0.22910666666666665,0.38926666666666665,-0.12163999999999997
Kazakhstan,-5.071428571428571,-0.23903333333333332,0.9753000000000001,0.9540333333333334,0.9206666666666666,-0.0085,-0.9040333333333334,1.1615333333333333,0.9831666666666667,0.5466,1.3884,0.6251666666666666,0.49626666666666663,-1.666666666666701e-4,-0.4708,0.27809999999999996,1.1659,1.4890333333333332,0.2717333333333333,1.1607,1.5369333333333333,2.0863,0.47040000000000004,-0.1351
Kenya,-0.8214285714285714,-1.1785866666666667,-1.2225466666666667,0.06886666666666665,-0.023280000000000026,-0.5215866666666666,-0.9298266666666667,-1.3324266666666666,-0.8345733333333333,0.21489333333333333,-0.5684266666666666,-0.29524,-0.32222666666666666,-0.34204,0.5408533333333333,-0.7626266666666667,-0.8158533333333333,-0.5101866666666667,-0.4479066666666666,-0.5090266666666666,-0.9529333333333333,-0.10416000000000004,-0.4708,0.0057733333333333265
Kosovo,8,1.3222857142857143,1.3182857142857143,0.6842380952380952,0.7027142857142857,-0.06842857142857142,-0.48757142857142854,-0.2637142857142857,0.033523809523809504,1.026047619047619,0.6352380952380953,1.2541904761904763,1.1628571428571428,1.1077619047619047,1.0881904761904762,0.6186190476190476,-0.3338095238095238,0.06057142857142858,0.18014285714285713,0.3772380952380952,0.26285714285714284,-0.2288095238095238,0.21847619047619046,1.2972857142857144
Kuwait,-7.963636363636364,0.39294666666666667,1.87168,-0.875,-1.0394666666666668,1.3782533333333333,-0.30456,1.4036133333333334,0.9091333333333333,1.0950133333333334,-1.0165466666666667,-0.53812,-0.7431066666666667,-0.03577333333333334,-0.5481199999999999,1.3210133333333334,0.85688,-0.7333333333333333,-0.46358666666666665,0.7571333333333333,1.0714133333333333,-0.006838476190476167,-0.27796647619047615,-0.35625110204081634
Kyrgyzstan,1.2142857142857142,-0.49933333333333335,0.8338333333333333,1.0611333333333333,1.0615333333333332,-0.1366,-0.6950333333333334,0.2717333333333333,0.8273,1.0781333333333334,1.0217,0.4819,0.3540333333333333,0.425,0.15416666666666665,1.0306333333333333,1.2043666666666666,0.6158,-0.2605,1.3404333333333334,0.9426,1.0896253333333332,0.29671200000000003,0.551964
Laos,-4.430769230769231,-0.96112,-1.6238,-0.9396133333333333,-1.2102933333333334,-1.0530133333333334,-1.5856933333333334,-1.00516,-0.8035866666666667,-0.8825733333333333,-0.90244,-1.8131333333333333,-1.47016,-1.58368,-0.7314933333333333,-1.1433333333333333,-1.0273733333333332,-0.9191199999999999,-0.5659066666666667,-0.8725733333333333,-0.82508,-0.704368,-0.6383146666666667,-0.8110373333333334
Latvia,8,2.3005333333333335,2.1540666666666666,2.1609666666666665,2.3850333333333333,1.5381333333333334,1.5511333333333335,2.0692999999999997,1.9989666666666666,1.9029333333333334,1.6987666666666668,2.528433333333333,2.492566666666667,2.2999666666666667,1.9264,1.7607,1.8640666666666665,2.1904,1.3485,1.5568,1.8684666666666667,2.4084,0.7688333333333334,1.7200333333333333
Lebanon,2.694915254237288,0.14086666666666667,0.4720933333333333,1.52244,0.6497866666666666,-0.2518933333333333,-0.76788,0.6967733333333334,-0.42212,1.2024666666666668,0.9407466666666667,0.3308,0.3624133333333333,0.6077466666666667,1.1408266666666667,1.32432,0.5952266666666667,-0.045026666666666666,1.1182133333333333,1.1132533333333332,0.9161333333333334,-0.37573333333333336,0.013480000000000015,0.6502133333333333
Lesotho,1.0754716981132075,-0.09376000000000001,-0.1719066666666667,1.3127866666666665,1.3998933333333334,0.5802133333333334,-0.7995066666666666,0.59556,-0.04242666666666669,1.1389466666666668,0.8288,0.22286666666666666,0.008626666666666677,0.1978933333333333,1.4012266666666666,-0.29329333333333335,-0.05730666666666669,-0.013866666666666676,0.0922,1.2647333333333333,-1.08256,0.4886266666666667,0.035679999999999996,0.8812
Liberia,-2.5135135135135136,-0.86456,-0.5084266666666667,-0.13041333333333335,-0.10613333333333337,-0.4345466666666667,-1.4214133333333334,-0.59416,-0.6162933333333334,0.33197333333333334,0.23736000000000002,-0.59504,-0.7166533333333334,-0.37148,1.32448,6.666666666666703e-4,0.7796,0.87912,0.8234533333333333,0.30504,0.11097333333333334,0.25301599999999996,-1.1282813333333332,-0.5766413333333333
Libya,-6.176470588235294,-1.2430724637681159,-0.9500289855072463,-0.46792753623188404,-0.18231884057971015,-1.0511304347826087,-1.4966666666666666,-0.5350144927536231,-0.928927536231884,0.6388115942028986,-0.23681159420289855,-1.6144202898550724,-1.6636521739130434,-1.2494492753623188,-1.4750724637681158,-0.9455942028985507,-0.20421739130434782,-1.1781014492753623,-1.3301159420289854,-0.38036231884057975,0.2532463768115942,-0.21921739130434784,0.940536231884058,-0.7769855072463768
Lithuania,10,2.0453666666666668,2.3837333333333333,1.7941333333333334,1.4134333333333333,1.6526333333333334,1.183,2.0979,2.0693,2.0055,2.0317333333333334,1.9145666666666665,1.8775333333333333,2.2222666666666666,2.108,1.6282666666666668,1.8335000000000001,2.1044666666666667,1.6296666666666666,1.6434333333333333,2.2633666666666667,2.102533333333333,1.5894,2.9949333333333334
Luxembourg,10,2.50712,1.7218266666666666,1.8244266666666669,2.1173066666666664,2.6491333333333333,2.7982533333333333,2.8348666666666666,2.8567733333333334,2.176,2.7998266666666667,2.4901866666666668,1.5972,2.654186666666667,1.433,2.0630933333333337,1.6879333333333333,1.9307733333333332,1.7196266666666666,1.7872133333333333,2.21608,1.6002266666666667,2.09696,2.5832
Madagascar,0.9152542372881356,-0.022106666666666667,0.7585333333333333,-0.43879999999999997,0.4352533333333333,-0.5190133333333333,-0.25112,-0.8596533333333333,-0.608,-0.6066533333333334,0.3405066666666666,-0.18324000000000001,-0.55792,0.15109333333333333,-0.04525333333333333,-0.11492000000000001,-0.15346666666666667,-0.057626666666666666,0.26596000000000003,1.4265733333333332,1.55988,0.07142666666666667,-0.17014666666666667,-0.11225333333333332
Malawi,-2.2545454545454544,-1.3590933333333333,-1.5662933333333333,-0.3519733333333333,-0.014400000000000015,-0.23604,-1.2557333333333334,0.01969333333333332,-0.5188933333333333,0.15970666666666664,0.2123866666666667,-1.3017733333333332,-1.2423333333333333,-1.27636,-0.24436,0.02092000000000001,0.10457333333333334,-0.11499999999999996,-0.5824933333333333,-0.85796,-1.45816,-0.3140221449275363,-0.7624874202898551,-0.8485491014492754
Malaysia,5.161290322580645,0.5016,1.0004533333333334,0.4604933333333333,0.26130666666666663,0.11918666666666666,-0.006840000000000011,0.37066666666666664,0.49506666666666665,0.45299999999999996,-0.16224,-0.27112000000000003,0.18574666666666667,-0.83748,-0.5294533333333333,1.0611733333333333,1.11488,1.2301066666666667,0.04428000000000001,0.7576266666666667,0.8826133333333334,0.4562853333333333,-0.045184000000000016,0.17711733333333335
Maldives,-1.784791934791935,-0.9442666666666667,1.0836,1.1856799999999998,1.4467466666666666,-1.6545733333333332,-1.09056,-0.9141199999999999,-0.7504133333333334,1.1067066666666665,1.3746533333333333,-1.0058533333333333,-1.2032666666666667,-1.58428,-2.4281066666666664,1.3781066666666666,1.1736,-0.9556933333333333,-0.56616,0.7398133333333333,1.0008266666666668,1.0489466666666667,1.3830533333333332,0.7283466666666666
Mali,-0.8813559322033898,-0.4053866666666667,-0.32986666666666664,0.007480000000000012,-0.012106666666666656,-0.51784,-0.31890666666666667,-0.1323466666666667,0.026359999999999967,1.4922666666666666,1.33808,-0.28145333333333333,-0.19857333333333332,1.60792,-0.2682,0.73436,1.1550799999999999,0.5908533333333333,0.09830666666666665,0.83552,0.6233466666666666,0.3657045405405405,-0.15304097297297298,0.17790277477477476
Malta,7.400838084640902,2.172,2.18724,1.4978266666666666,1.6589066666666665,1.1523733333333332,0.8896133333333333,1.7096266666666666,1.8003600000000002,1.3281066666666665,-0.8672666666666666,1.8608933333333333,1.8622666666666667,1.0617333333333334,1.9288666666666667,1.9294,0.515,0.39492000000000005,-0.5861866666666666,1.6756933333333335,1.2463866666666665,1.2980297011494253,1.2297264367816092,1.4523330574712645
Mauritania,-5.491525423728813,-0.13489333333333334,0.16986666666666667,-1.5602933333333333,-1.5234933333333334,-0.47028,0.47884,0.07961333333333331,0.09178666666666663,0.6018266666666666,-0.15249333333333334,-0.41057333333333335,-0.24772,0.88916,-1.8626800000000001,0.9623066666666666,0.7276133333333333,0.71924,-0.24488000000000001,-0.22081333333333333,-0.4611866666666667,-1.1102133333333333,-2.5020666666666664,-1.6506533333333333
Mauritius,9.72549019607843,1.5623866666666668,1.96764,1.7634266666666667,1.4432533333333333,1.4776,1.4680933333333333,1.3057733333333332,1.24872,1.0976666666666666,1.27196,1.3812533333333334,1.2724133333333332,0.81472,1.4955466666666668,1.7430133333333333,1.3745866666666666,0.6380533333333334,1.88424,1.23832,1.3879866666666667,0.19278666666666663,0.86952,1.28712
Mexico,-0.581081081081081,-0.5106,0.12434666666666666,0.41658666666666666,-0.006226666666666668,-0.03500000000000001,-0.5160133333333333,-0.37621333333333334,-0.43406666666666666,0.13305333333333333,-0.7639333333333334,0.7411333333333333,0.20625333333333334,1.2801733333333334,0.4096933333333333,2.0494133333333333,0.93888,0.8430133333333333,0.10926666666666665,1.0362266666666666,1.27848,-0.014146666666666653,-0.6865466666666666,-0.21555999999999997
Moldova,8,0.9571000000000001,1.1268666666666667,1.0447666666666666,1.0719333333333334,0.06076666666666667,0.06573333333333332,1.0598,1.0532666666666666,0.9014,1.2634333333333334,1.0761,1.1172666666666666,0.8072333333333334,0.6503,1.3384666666666667,1.3214666666666666,1.5803666666666667,0.29806666666666665,1.4989999999999999,1.9051666666666667,1.5843324012539184,1.3336125977011495,1.124481579937304
Mongolia,-0.7972972972972973,0.24281333333333335,0.21161333333333335,0.32316000000000006,-0.003306666666666651,-0.63132,0.58912,-0.026506666666666637,-0.22804000000000002,1.1855466666666667,0.6159066666666667,0.12117333333333333,0.29438666666666663,-0.16351999999999997,-0.7912133333333334,-0.3424400000000001,-0.6930266666666668,-0.6229600000000001,-1.9092799999999999,-0.3963066666666667,-0.04133333333333331,1.58356,0.57176,-0.03298666666666667
Montenegro,9,1.092,1.4235454545454547,2.1660454545454546,1.7122272727272727,0.3760909090909091,0.05359090909090909,1.0885454545454545,1.2706818181818182,1.2592272727272726,1.618,0.8329090909090909,1.1955909090909091,0.2668181818181818,1.1027272727272728,1.9573636363636364,1.5729545454545455,1.369,0.8695454545454545,1.9512272727272728,1.303909090909091,0.47554545454545455,0.73,0.4727727272727273
Morocco,-6.650793650793651,-0.6414,0.10525333333333332,1.04968,0.8330666666666666,-0.7207466666666666,-0.9920533333333333,0.865,0.7350933333333334,0.6902133333333333,0.9252266666666666,-0.5540933333333333,-0.6649866666666667,-0.47047999999999995,-1.9356533333333334,0.42865333333333333,1.2305599999999999,-1.0077866666666666,-0.23953333333333332,1.5127733333333333,0.8635066666666666,-0.33492,-0.18048,1.2072133333333332
Mozambique,-0.36363636363636365,-1.1684400000000001,-0.4019466666666667,-0.5643866666666666,-0.5359200000000001,0.31117333333333336,-0.5772799999999999,-1.1465733333333334,0.13390666666666665,0.3681333333333333,0.04918666666666665,-0.4605066666666667,-0.8144933333333333,0.2746533333333333,-0.43744,-1.1484266666666667,-1.1052666666666668,-0.9947466666666667,-0.3270666666666666,-1.2490666666666668,-0.8031999999999999,-0.5023333333333333,-1.1564133333333333,-0.6609466666666667
Namibia,6,-0.37564,0.19337333333333337,-1.1795866666666668,-0.2957733333333334,0.342,0.73316,0.08377333333333335,0.19317333333333334,-1.0658933333333334,-1.2679733333333332,-0.3436133333333333,-0.28290666666666675,-0.38076,0.71012,-0.08580000000000002,-0.35353333333333337,-0.04707999999999996,1.19172,-0.06173333333333334,-0.10191999999999998,-0.83144,-1.4569999999999999,-0.12662666666666672
Nepal,-2.189189189189189,-0.33837333333333336,-0.2651466666666667,-0.47716000000000003,-0.8367733333333334,-0.58928,-0.62792,-0.23077333333333336,-0.7225866666666667,0.4026666666666667,-0.3212666666666667,-0.09718666666666664,-0.13326666666666667,0.51904,0.26239999999999997,0.16725333333333334,-0.111,-0.45557333333333333,-0.8005466666666666,0.94928,-1.0217866666666666,-1.3592533333333334,-1.8398933333333334,-1.34212
Netherlands,10,2.9271733333333336,2.193706666666667,2.1203333333333334,1.63472,2.9430666666666667,2.3346,2.3520266666666667,2.3274666666666666,2.12172,2.1721066666666666,2.2492133333333335,2.1474800000000003,1.9704933333333334,2.151146666666667,2.296386666666667,1.61892,1.7403466666666667,1.3572933333333332,2.0748,1.9698,1.55464,1.41456,2.4292533333333335
New Zealand,10,2.9904933333333332,2.7287066666666666,1.71816,1.9408266666666665,2.578186666666667,2.9222,2.298773333333333,2.2899066666666665,2.4059333333333335,1.6712,2.3946133333333335,2.4443866666666665,2.238173333333333,2.1312,2.0027333333333335,2.0141466666666665,2.1096133333333333,0.60976,1.981,2.3289466666666665,2.0161098494623655,1.4134954838709677,2.1778350107526885
Nicaragua,-0.918918918918919,-0.58444,-0.8973066666666666,0.54044,0.10682666666666667,-0.9477866666666667,-1.4673733333333334,-0.9275333333333334,-0.5984933333333333,-0.9680666666666667,-0.86284,-1.1854533333333335,-0.7465066666666667,-0.41001333333333334,0.718,0.7075600000000001,-0.5190266666666666,0.09586666666666666,0.31108,0.17006666666666667,0.3919066666666667,0.06893333333333333,-1.3580666666666665,-1.5171999999999999
Niger,-1.728813559322034,-0.02470666666666667,0.13768,-0.75712,-0.8334,1.3882666666666668,1.0397333333333334,0.45404,0.44405333333333336,1.24252,0.7894133333333333,-0.56516,-0.24492,1.1160266666666667,-0.16785333333333333,-0.62204,0.23370666666666667,1.10804,-0.48588,-0.3215733333333334,-0.10211999999999999,0.8222965405405406,-0.2820943063063063,-0.2978358918918919
Nigeria,0.01694915254237288,-0.8404266666666667,-1.09476,0.794,0.5243733333333334,-0.6008666666666667,-1.54432,0.81032,-0.0013466666666666666,-0.21511999999999998,0.5594933333333333,-0.2174,-0.027346666666666672,1.22712,1.4344933333333332,0.9379466666666666,1.42828,1.1216533333333334,-0.39753333333333335,1.1589466666666666,-0.025466666666666676,0.3729435102040816,-0.3895010612244898,-0.11535907482993198
North Korea,-8.985915492957746,-2.2226666666666666,-2.46616,-2.18756,-1.9929866666666667,-1.4123066666666666,-1.5579733333333334,-2.3213866666666667,-2.95508,-1.4425066666666666,-1.1453066666666667,-2.8827333333333334,-2.8089466666666665,-2.7971466666666664,-3.0082400000000002,-3.548093333333333,-4.222653333333334,-4.240986666666666,-3.509066666666667,-3.4143066666666666,-2.83108,0.8678800000000001,1.5534,-2.1847333333333334
North Macedonia,7.821428571428571,0.7621034482758621,1.4004827586206896,1.3796206896551724,1.2177241379310344,0.9780344827586207,0.3600344827586207,0.7280689655172414,0.7466896551724138,1.3622068965517242,1.014896551724138,1.1820344827586207,0.843103448275862,0.5882413793103448,0.3050689655172414,1.4543103448275863,1.3699310344827587,1.2459655172413793,1.0206206896551724,1.8105172413793102,1.5660344827586208,1.444896551724138,1.1946896551724138,1.117655172413793
Norway,10,2.73828,2.26944,2.3525733333333334,2.4159200000000003,3.09684,2.809,2.65596,2.69116,2.52864,1.9445333333333334,1.9709333333333334,2.1358800000000002,2.7523866666666668,1.7379066666666667,2.107946666666667,2.0075333333333334,1.5222933333333333,0.6948,2.082933333333333,2.4716133333333334,2.1357733333333333,1.3918,2.42096
Oman,-8.743243243243244,0.4430266666666667,0.21594666666666668,-1.3896533333333334,-1.24572,-0.7149733333333333,-0.15826666666666667,0.16538666666666668,0.4234,-0.22165333333333334,-0.25208,-1.32128,-1.5321200000000001,-1.7350533333333333,-0.47070666666666666,-0.4384,-0.5286133333333334,-1.0306666666666666,-0.9593866666666667,-0.18774666666666665,-0.40681333333333336,-1.8632,-1.7796666666666667,-0.055146666666666656
